project	sample_date	read_date	media	incubation_temperature	id	dilution_factor	plaque_count	sample_vol_uL	PFU_per_mL	Famp_stock_generation_date	MS2_stock_generation_date	culturing_notes
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-75-M-T1	1.00E+03	2	300	6.67E+03
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-75-M-T1	1.00E+02	57	300	1.90E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-75-M-T1	1.00E+01	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-75-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-75-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-75-M-T1	1.00E+03	4	300	1.33E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-75-M-T1	1.00E+02	33	300	1.10E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-75-M-T1	1.00E+01	381	300	1.27E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-75-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-R-M-T1	1.00E+04	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-R-M-T1	1.00E+03	29	300	9.67E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-R-M-T1	1.00E+02	324	300	1.08E+05
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-R-M-T1	1.00E+01	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-R-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-R-M-T1	1.00E+04	2	300	6.67E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-R-M-T1	1.00E+03	27	300	9.00E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-R-M-T1	1.00E+02	204	300	6.80E+04
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-R-M-T1	1.00E+01	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-R-M-T1	1.00E+00	TNTC	300	TNTC
grazing	4/27/23	04/28/2023	TSA	NA	-TSA-N-U-T1	1.00E+00	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	NA	-TSA-N-U-	1.00E+00	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-1-R-M-T1	1.00E+06	0	300	0.00E+00
grazing	4/27/23	04/28/2023	TSA	15.00	C-2-R-M-T1	1.00E+06	0	300	0.00E+00
